"Lote";"TipoLote";"Secao";"CaminhoRelativo";"CaminhoAbsoluto";"Extensao";"TamanhoBytes";"TamanhoMB";"EstadoGitIgnore";"ModificadoEm"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedroaugustoribeiroperes_1768039314590764\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedroaugustoribeiroperes_1768039314590764\message_1.json";".json";"1548";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedrohenriquerabelo_1760986451962717\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedrohenriquerabelo_1760986451962717\message_1.json";".json";"1152";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedropaullofuturaimoveis_491492568912118\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedropaullofuturaimoveis_491492568912118\message_1.json";".json";"28662";"0,027";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedropaullofuturaimoveis_491492568912118\videos\2212675425847599.mp4";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedropaullofuturaimoveis_491492568912118\videos\2212675425847599.mp4";".mp4";"710542";"0,678";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedrosales_1732027041525325\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pedrosales_1732027041525325\message_1.json";".json";"5513";"0,005";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\perdigaooficial_1914146579981557\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\perdigaooficial_1914146579981557\message_1.json";".json";"2721";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\perforconsultoria_1757274492333913\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\perforconsultoria_1757274492333913\message_1.json";".json";"7920";"0,008";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\performancegenteegestaodesenvolvimentohumanoestrategico_1353593049368728\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\performancegenteegestaodesenvolvimentohumanoestrategico_1353593049368728\message_1.json";".json";"2659";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\phdsistemas_1421486759249440\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\phdsistemas_1421486759249440\message_1.json";".json";"2325";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pignattimarcasepatentesr_502509437810431\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pignattimarcasepatentesr_502509437810431\message_1.json";".json";"6156";"0,006";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\planaltocaseih_1836702417728201\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\planaltocaseih_1836702417728201\message_1.json";".json";"7005";"0,007";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\plantaevidamoporv_1833385928056102\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\plantaevidamoporv_1833385928056102\message_1.json";".json";"37552";"0,036";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\playlocacoesmesasclimatizadoresbistrorioverde_1011641416896119\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\playlocacoesmesasclimatizadoresbistrorioverde_1011641416896119\message_1.json";".json";"4044";"0,004";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pliniocesar_1753710162690346\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pliniocesar_1753710162690346\message_1.json";".json";"737";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pointpasteis_1784654006262628\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pointpasteis_1784654006262628\message_1.json";".json";"1790";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\policiacivil8adrp_815926539802051\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\policiacivil8adrp_815926539802051\message_1.json";".json";"4003";"0,004";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\poltronicaalugueldepoltronaseletronicasposoperatorio_1956467929081234\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\poltronicaalugueldepoltronaseletronicasposoperatorio_1956467929081234\message_1.json";".json";"964";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\polyannerezende_1699960688065294\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\polyannerezende_1699960688065294\message_1.json";".json";"3100";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pouppoficial_1762565115138184\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pouppoficial_1762565115138184\message_1.json";".json";"2835";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prefeituradejatai_1732541104807252\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prefeituradejatai_1732541104807252\message_1.json";".json";"1158";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prefeituraderioverde_589453459123218\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prefeituraderioverde_589453459123218\message_1.json";".json";"5224";"0,005";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prfgoias_1768629237865105\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\prfgoias_1768629237865105\message_1.json";".json";"1018";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\primeiropedacoconfeitaria_1753571376037558\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\primeiropedacoconfeitaria_1753571376037558\message_1.json";".json";"594";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\primepodcast_1687408779320485\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\primepodcast_1687408779320485\message_1.json";".json";"1706";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\printbrindesecomunicacaovisual_1475935027134529\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\printbrindesecomunicacaovisual_1475935027134529\message_1.json";".json";"11316";"0,011";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\priscilamarquescorretoradeimoveis_1461929565209465\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\priscilamarquescorretoradeimoveis_1461929565209465\message_1.json";".json";"4891";"0,005";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\procongoias_202235615260482\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\procongoias_202235615260482\message_1.json";".json";"1895";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\projetosorrisoverdadeir_1812945406766821\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\projetosorrisoverdadeir_1812945406766821\message_1.json";".json";"2535";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psicologaelianeferreira_1787498705978158\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psicologaelianeferreira_1787498705978158\message_1.json";".json";"4367";"0,004";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psicologagestaodepessoasnoagro_1323761572351876\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psicologagestaodepessoasnoagro_1323761572351876\message_1.json";".json";"1080";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psiinfantil_1937870687607625\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\psiinfantil_1937870687607625\message_1.json";".json";"809";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pv_1451724332888932\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\pv_1451724332888932\message_1.json";".json";"758";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radio96fmrioverdego_1863857191675642\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radio96fmrioverdego_1863857191675642\message_1.json";".json";"2393";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radiolider95fm_537354020625085\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radiolider95fm_537354020625085\message_1.json";".json";"7974";"0,008";"NAO_IGNORADO";"2026-04-10 14:36:22"
"DADOS ACIRV - HD EXTERNO - captura anterior";"captura_anterior";"Dados instagram - 100425 até 100426";"Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radiomorada_1200384968022871\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\DADOS ACIRV - HD EXTERNO\Dados instagram - 100425 até 100426\your_instagram_activity\messages\inbox\radiomorada_1200384968022871\message_1.json";".json";"2719";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
